Id,Weekly_Sales
1_21_2013-01-25,6967.354900000005
1_21_2013-02-01,7845.102399999999
1_21_2013-02-08,7810.397
1_21_2013-02-15,7725.242000000002
1_21_2013-02-22,7686.287600000003
1_21_2013-03-01,7465.545600000003
1_21_2013-03-08,7222.4492
1_21_2013-03-15,7527.669400000001
1_21_2013-03-22,8002.4125
1_21_2013-03-29,7740.7992
1_21_2013-04-05,7552.999800000002
1_21_2013-04-12,6944.664200000002
1_21_2013-04-19,7396.792500000001
1_21_2013-04-26,7378.471700000002
1_21_2013-05-03,6745.098799999998
1_21_2013-05-10,6700.024799999997
1_21_2013-05-17,6556.292599999995
1_21_2013-05-24,6830.6441
1_21_2013-05-31,6403.700599999996
1_21_2013-06-07,6389.609199999997
1_21_2013-06-14,6513.221599999997
1_21_2013-06-21,6475.8552999999965
1_21_2013-06-28,6431.2980999999945
1_21_2013-07-05,6745.201799999996
1_21_2013-07-12,6360.223799999995
1_21_2013-07-19,6303.144999999997
1_21_2013-07-26,6447.000599999997
1_22_2012-11-02,7858.618900000004
1_22_2012-11-09,7846.399600000002
1_22_2012-11-16,7454.5763000000015
1_22_2012-11-23,17837.281200000016
1_22_2012-11-30,12928.611000000003
1_22_2012-12-07,14395.731799999994
1_22_2012-12-14,10439.416400000002
1_22_2012-12-21,16550.924600000002
1_22_2012-12-28,10494.414299999999
1_22_2013-01-04,6771.874699999999
1_22_2013-01-11,7533.6888999999965
1_22_2013-01-18,6742.2127
1_22_2013-01-25,6664.373899999998
1_22_2013-02-01,8593.117999999999
1_22_2013-02-08,9065.948
1_22_2013-02-15,9488.603500000003
1_22_2013-02-22,9530.553500000002
1_22_2013-03-01,8880.069499999998
1_22_2013-03-08,8441.665399999996
1_22_2013-03-15,8318.474599999996
1_22_2013-03-22,7413.448100000003
1_22_2013-03-29,7052.4668
1_22_2013-04-05,6462.232899999999
1_22_2013-04-12,6563.543099999999
1_22_2013-04-19,6290.527700000001
1_22_2013-04-26,6057.636200000001
1_22_2013-05-03,14080.832499999993
1_22_2013-05-10,14263.534899999993
1_22_2013-05-17,13963.182099999995
1_22_2013-05-24,13892.15809999999
1_22_2013-05-31,13614.838999999994
1_22_2013-06-07,13907.333799999991
1_22_2013-06-14,14135.94159999999
1_22_2013-06-21,13950.371699999987
1_22_2013-06-28,14185.068699999989
1_22_2013-07-05,14330.762199999992
1_22_2013-07-12,14176.73189999999
1_22_2013-07-19,14577.767999999996
1_22_2013-07-26,14347.313399999995
1_23_2012-11-02,22908.229999999996
1_23_2012-11-09,21225.6671
1_23_2012-11-16,22610.944
1_23_2012-11-23,31744.723900000015
1_23_2012-11-30,30198.95510000001
1_23_2012-12-07,38541.083500000015
1_23_2012-12-14,35548.3791
1_23_2012-12-21,52284.54339999998
1_23_2012-12-28,28993.622300000003
1_23_2013-01-04,15944.583599999996
1_23_2013-01-11,15457.571899999992
1_23_2013-01-18,14961.314999999993
1_23_2013-01-25,14485.813599999994
1_23_2013-02-01,20219.200899999993
1_23_2013-02-08,20443.85929999999
1_23_2013-02-15,21241.824399999987
1_23_2013-02-22,20791.029599999998
1_23_2013-03-01,20808.498000000007
1_23_2013-03-08,19630.30400000001
1_23_2013-03-15,19326.765300000006
1_23_2013-03-22,20864.1795
1_23_2013-03-29,20760.4359
1_23_2013-04-05,20624.600500000004
1_23_2013-04-12,18729.394099999998
1_23_2013-04-19,18627.598999999995
1_23_2013-04-26,18856.278200000004
1_23_2013-05-03,51996.30240000002
1_23_2013-05-10,53800.10560000002
1_23_2013-05-17,53590.441300000006
1_23_2013-05-24,59051.45210000005
1_23_2013-05-31,53308.287700000015
1_23_2013-06-07,53221.2996
1_23_2013-06-14,55952.043800000014
1_23_2013-06-21,55877.07119999999
1_23_2013-06-28,55235.30780000001
1_23_2013-07-05,60561.02120000002
1_23_2013-07-12,54991.105200000005
1_23_2013-07-19,55013.86660000002
1_23_2013-07-26,55641.045699999995
1_24_2012-11-02,7141.320599999995
1_24_2012-11-09,6680.9139000000005
1_24_2012-11-16,6675.190699999998
1_24_2012-11-23,11177.662499999995
1_24_2012-11-30,10338.837099999997
1_24_2012-12-07,10685.8151
1_24_2012-12-14,10413.050599999999
1_24_2012-12-21,11556.475099999996
1_24_2012-12-28,4769.358899999998
1_24_2013-01-04,4425.995899999999
1_24_2013-01-11,3580.573600000003
1_24_2013-01-18,4156.3826
1_24_2013-01-25,3502.8262
1_24_2013-02-01,5895.768199999999
1_24_2013-02-08,6190.602599999997
1_24_2013-02-15,6278.107299999999
1_24_2013-02-22,6069.9551
1_24_2013-03-01,5699.9304
1_24_2013-03-08,5259.208699999999
1_24_2013-03-15,5401.908299999998
1_24_2013-03-22,5978.197700000001
1_24_2013-03-29,5489.484600000002
1_24_2013-04-05,5279.2575
1_24_2013-04-12,4898.357799999997
1_24_2013-04-19,4919.088599999999
1_24_2013-04-26,4657.949999999997
1_24_2013-05-03,17144.567800000004
1_24_2013-05-10,17373.500000000004
1_24_2013-05-17,17379.6492
1_24_2013-05-24,17870.9576
1_24_2013-05-31,16848.975300000006
1_24_2013-06-07,16967.659700000004
1_24_2013-06-14,16946.310500000003
1_24_2013-06-21,16829.680000000004
1_24_2013-06-28,15909.601400000003
1_24_2013-07-05,17548.366300000005
1_24_2013-07-12,18504.475000000002
1_24_2013-07-19,18966.843300000004
1_24_2013-07-26,19024.39350000001
1_25_2012-11-02,10223.546899999994
1_25_2012-11-09,9935.853099999993
1_25_2012-11-16,9926.657599999988
1_25_2012-11-23,11286.204899999995
1_25_2012-11-30,11305.918300000001
1_25_2012-12-07,11448.361900000004
1_25_2012-12-14,11729.824
1_25_2012-12-21,13756.334700000009
1_25_2012-12-28,9380.41940000001
1_25_2013-01-04,4183.070700000003
1_25_2013-01-11,4133.296700000001
1_25_2013-01-18,4355.237500000001
1_25_2013-01-25,4340.196700000001
1_25_2013-02-01,7015.473200000005
1_25_2013-02-08,6642.8304000000035
1_25_2013-02-15,6213.127100000005
1_25_2013-02-22,6234.153400000006
1_25_2013-03-01,7310.7717999999995
1_25_2013-03-08,7341.995999999997
1_25_2013-03-15,7653.929299999997
1_25_2013-03-22,7383.3892
1_25_2013-03-29,7029.157699999998
1_25_2013-04-05,7018.608300000004
1_25_2013-04-12,6978.887900000002
1_25_2013-04-19,7005.694299999999
1_25_2013-04-26,6942.324300000002
1_25_2013-05-03,18553.8438
1_25_2013-05-10,19186.914299999997
1_25_2013-05-17,18768.094500000003
1_25_2013-05-24,19148.015799999997
1_25_2013-05-31,18928.875799999994
1_25_2013-06-07,18835.453800000003
1_25_2013-06-14,18660.287200000002
1_25_2013-06-21,18296.1078
1_25_2013-06-28,17586.980800000005
1_25_2013-07-05,18089.707499999997
1_25_2013-07-12,17607.2916
1_25_2013-07-19,17615.1925
1_25_2013-07-26,17355.043600000005
1_26_2012-11-02,7716.894300000006
1_26_2012-11-09,7793.676200000008
1_26_2012-11-16,7740.910700000005
1_26_2012-11-23,9156.012900000003
1_26_2012-11-30,8274.447499999998
1_26_2012-12-07,8365.556300000002
1_26_2012-12-14,9159.745799999995
1_26_2012-12-21,11269.567799999993
1_26_2012-12-28,6109.443399999997
1_26_2013-01-04,4473.421899999996
1_26_2013-01-11,4266.731099999997
1_26_2013-01-18,4534.4847999999965
1_26_2013-01-25,4392.441099999995
1_26_2013-02-01,7694.079600000003
1_26_2013-02-08,8415.372500000001
1_26_2013-02-15,8231.6515
1_26_2013-02-22,8049.740800000003
1_26_2013-03-01,7408.835000000001
1_26_2013-03-08,7108.571700000004
1_26_2013-03-15,7316.763099999997
1_26_2013-03-22,7698.225799999997
1_26_2013-03-29,7236.716199999996
1_26_2013-04-05,6930.756700000001
1_26_2013-04-12,6750.294700000004
1_26_2013-04-19,6496.216600000001
1_26_2013-04-26,6778.194999999999
1_26_2013-05-03,16856.74270000001
1_26_2013-05-10,19520.318700000003
1_26_2013-05-17,18378.4274
1_26_2013-05-24,16608.572700000004
1_26_2013-05-31,16650.297500000008
1_26_2013-06-07,17061.728600000002
1_26_2013-06-14,15716.428699999997
1_26_2013-06-21,15526.5541
1_26_2013-06-28,15321.103299999995
1_26_2013-07-05,15737.615000000005
1_26_2013-07-12,15360.630300000008
1_26_2013-07-19,15378.108800000004
1_26_2013-07-26,14814.521799999999
1_27_2012-11-02,1804.7454000000012
1_27_2012-11-09,1763.5090000000005
1_27_2012-11-16,1775.5911000000017
1_27_2012-11-23,2296.7231
1_27_2012-11-30,1957.1706000000017
1_27_2012-12-07,3443.6068
1_27_2012-12-14,2536.5170000000003
1_27_2012-12-21,4690.922999999998
1_27_2012-12-28,1912.8606999999995
1_27_2013-01-04,1054.1338000000007
1_27_2013-01-11,1062.2847
1_27_2013-01-18,1000.9553000000004
1_27_2013-01-25,947.7555000000002
1_27_2013-02-01,1018.0049000000002
1_27_2013-02-08,1021.3407000000005
1_27_2013-02-15,1273.8733000000002
1_27_2013-02-22,1264.234
1_27_2013-03-01,1053.6176999999998
1_27_2013-03-08,1101.1448999999993
1_27_2013-03-15,1044.1859999999995
1_27_2013-03-22,697.7809000000001
1_27_2013-03-29,1081.048099999999
1_27_2013-04-05,797.0536000000003
1_27_2013-04-12,669.8794
1_27_2013-04-19,630.1868999999999
1_27_2013-04-26,701.8291000000004
1_27_2013-05-03,2831.7283
1_27_2013-05-10,2821.2496
1_27_2013-05-17,2837.502
1_27_2013-05-24,2900.099500000001
1_27_2013-05-31,2880.4131000000007
1_27_2013-06-07,2926.315900000001
1_27_2013-06-14,2915.0503999999996
1_27_2013-06-21,2914.035999999999
1_27_2013-06-28,2953.321
1_27_2013-07-05,2989.420900000001
1_27_2013-07-12,3024.0647000000004
1_27_2013-07-19,3000.1370000000006
1_27_2013-07-26,3035.0834999999997
1_28_2012-11-02,609.959
1_28_2012-11-09,595.8671000000002
1_28_2012-11-16,586.6358000000002
1_28_2012-11-23,595.3229000000001
1_28_2012-11-30,656.9591000000004
1_28_2012-12-07,778.3358000000004
1_28_2012-12-14,666.5405999999999
1_28_2012-12-21,684.3009999999999
1_28_2012-12-28,617.4593000000006
1_28_2013-01-04,565.0236000000006
1_28_2013-01-11,524.4033000000002
1_28_2013-01-18,545.5584000000002
1_28_2013-01-25,538.1395000000002
1_28_2013-02-01,531.9152999999999
1_28_2013-02-08,543.1659999999999
1_28_2013-02-15,581.5010000000004
1_28_2013-02-22,578.0749000000001
1_28_2013-03-01,572.3397
1_28_2013-03-08,547.9515000000002
1_28_2013-03-15,555.0476000000001
1_28_2013-03-22,593.7702000000005
1_28_2013-03-29,585.2883999999999
1_28_2013-04-05,449.04170000000005
1_28_2013-04-12,508.79750000000024
1_28_2013-04-19,484.91749999999985
1_28_2013-04-26,421.00849999999997
1_28_2013-05-03,936.6056000000003
1_28_2013-05-10,927.2939000000001
1_28_2013-05-17,832.4585000000003
1_28_2013-05-24,713.2204999999999
1_28_2013-05-31,689.8208999999999
1_28_2013-06-07,686.8765
1_28_2013-06-14,666.3292000000002
1_28_2013-06-21,653.7941000000003
1_28_2013-06-28,653.0378000000002
1_28_2013-07-05,646.3850000000003
1_28_2013-07-12,657.0328000000003
1_28_2013-07-19,653.8481000000003
1_28_2013-07-26,665.0955000000004
1_29_2012-11-02,4667.819499999999
1_29_2012-11-09,4587.1067
1_29_2012-11-16,4947.6231
1_29_2012-11-23,6313.415400000001
1_29_2012-11-30,5818.671499999997
1_29_2012-12-07,8999.3878
1_29_2012-12-14,7437.993200000002
1_29_2012-12-21,10655.319299999997
1_29_2012-12-28,6973.176599999998
1_29_2013-01-04,2756.7317999999996
1_29_2013-01-11,2752.5867000000003
1_29_2013-01-18,2810.067
1_29_2013-01-25,2711.996400000001
1_29_2013-02-01,3193.6107
1_29_2013-02-08,3355.4429999999993
1_29_2013-02-15,3399.2038000000002
1_29_2013-02-22,3029.1267000000016
1_29_2013-03-01,2539.6322999999984
1_29_2013-03-08,2595.2300999999998
1_29_2013-03-15,2597.21
1_29_2013-03-22,2542.3133000000003
1_29_2013-03-29,2643.3611
1_29_2013-04-05,2408.347499999999
1_29_2013-04-12,2321.649299999999
1_29_2013-04-19,2296.2291
1_29_2013-04-26,2467.630199999999
1_29_2013-05-03,11014.374699999995
1_29_2013-05-10,11035.426
1_29_2013-05-17,11414.339199999997
1_29_2013-05-24,11893.672799999998
1_29_2013-05-31,10894.407299999997
1_29_2013-06-07,10812.019299999996
1_29_2013-06-14,11385.030699999998
1_29_2013-06-21,11219.921799999996
1_29_2013-06-28,10975.024599999995
1_29_2013-07-05,12534.266899999995
1_29_2013-07-12,11679.065999999999
1_29_2013-07-19,11689.9547
1_29_2013-07-26,11614.350599999998
1_30_2012-11-02,2703.817900000001
1_30_2012-11-09,2372.5379000000003
1_30_2012-11-16,2317.1366
1_30_2012-11-23,2752.340999999999
1_30_2012-11-30,2381.169699999999
1_30_2012-12-07,2389.595099999999
1_30_2012-12-14,2650.7448999999974
1_30_2012-12-21,2813.1656999999977
1_30_2012-12-28,2763.8959999999997
1_30_2013-01-04,1837.971
1_30_2013-01-11,1902.9474000000005
1_30_2013-01-18,1889.8272
1_30_2013-01-25,2004.4671000000008
1_30_2013-02-01,2559.2987
1_30_2013-02-08,2771.055799999999
1_30_2013-02-15,2715.3667
1_30_2013-02-22,2627.6529000000014
1_30_2013-03-01,2581.9368000000018
1_30_2013-03-08,2688.657400000001
1_30_2013-03-15,2638.583400000002
1_30_2013-03-22,2552.5077000000015
1_30_2013-03-29,2647.9620000000014
1_30_2013-04-05,2631.530800000001
1_30_2013-04-12,2559.129200000001
1_30_2013-04-19,2691.7635000000005
1_30_2013-04-26,2650.7746000000006
1_30_2013-05-03,9623.044999999998
1_30_2013-05-10,9589.4309
1_30_2013-05-17,9556.178899999999
1_30_2013-05-24,9656.129899999996
1_30_2013-05-31,9718.621999999996
1_30_2013-06-07,9679.225399999998
1_30_2013-06-14,9640.186099999997
1_30_2013-06-21,9720.846299999996
1_30_2013-06-28,9627.0412
1_30_2013-07-05,9668.577099999997
1_30_2013-07-12,9856.362199999998
1_30_2013-07-19,9845.553499999995
1_30_2013-07-26,9987.372999999998
1_31_2012-11-02,1617.4119999999996
1_31_2012-11-09,1648.5371999999995
1_31_2012-11-16,1466.3840999999998
1_31_2012-11-23,1498.1095000000005
1_31_2012-11-30,1553.835
1_31_2012-12-07,3796.6764999999996
1_31_2012-12-14,2761.1162999999983
1_31_2012-12-21,5878.3175
1_31_2012-12-28,2216.603500000002
1_31_2013-01-04,1814.5265000000006
1_31_2013-01-11,1482.0119000000007
1_31_2013-01-18,1841.1279000000009
1_31_2013-01-25,1461.2429000000006
1_31_2013-02-01,1455.3513000000003
1_31_2013-02-08,1481.2899000000004
1_31_2013-02-15,1529.8371000000009
1_31_2013-02-22,1536.8413000000007
1_31_2013-03-01,1555.4307999999999
1_31_2013-03-08,1477.4902999999997
1_31_2013-03-15,1490.8841
1_31_2013-03-22,1496.9182
1_31_2013-03-29,1409.2421
1_31_2013-04-05,995.0845999999997
1_31_2013-04-12,948.0578999999999
1_31_2013-04-19,899.8887000000004
1_31_2013-04-26,943.6043000000004
1_31_2013-05-03,3970.0871999999963
1_31_2013-05-10,3860.3209999999967
1_31_2013-05-17,3696.575199999998
1_31_2013-05-24,3711.149899999998
1_31_2013-05-31,3709.3651999999984
1_31_2013-06-07,3703.1305999999986
1_31_2013-06-14,3719.9034999999976
1_31_2013-06-21,3740.117899999999
1_31_2013-06-28,3840.4336999999987
1_31_2013-07-05,4100.327199999998
1_31_2013-07-12,6339.715100000001
1_31_2013-07-19,9400.1254
1_31_2013-07-26,9347.591900000001
1_32_2012-11-02,6138.4832
1_32_2012-11-09,5920.099299999996
1_32_2012-11-16,5721.123099999997
1_32_2012-11-23,8800.972899999997
1_32_2012-11-30,8376.989099999995
1_32_2012-12-07,17066.265899999995
1_32_2012-12-14,13878.037300000004
1_32_2012-12-21,41616.764799999975
1_32_2012-12-28,10487.541999999992
1_32_2013-01-04,10123.800299999999
1_32_2013-01-11,9015.723199999997
1_32_2013-01-18,7001.232000000006
1_32_2013-01-25,7126.937200000004
1_32_2013-02-01,9228.37169999999
1_32_2013-02-08,10747.428999999995
1_32_2013-02-15,12100.240899999993
1_32_2013-02-22,8635.217599999998
1_32_2013-03-01,9382.131200000002
1_32_2013-03-08,7178.302600000006
1_32_2013-03-15,7713.176800000002
1_32_2013-03-22,8288.530100000002
1_32_2013-03-29,7998.154800000001
1_32_2013-04-05,7423.4762
1_32_2013-04-12,6869.877700000001
1_32_2013-04-19,6782.9002
1_32_2013-04-26,6904.949399999997
1_32_2013-05-03,20590.26509999999
1_32_2013-05-10,20822.558699999983
1_32_2013-05-17,19823.197699999982
1_32_2013-05-24,18406.754999999986
1_32_2013-05-31,18454.45679999999
1_32_2013-06-07,18417.305499999984
1_32_2013-06-14,18368.48729999999
1_32_2013-06-21,17913.299599999984
1_32_2013-06-28,17562.23499999999
1_32_2013-07-05,17910.653199999982
1_32_2013-07-12,17505.599999999988
1_32_2013-07-19,17879.278499999986
1_32_2013-07-26,16951.18899999999
1_33_2012-11-02,6860.0429999999915
1_33_2012-11-09,6946.792999999992
1_33_2012-11-16,6377.868199999996
1_33_2012-11-23,9202.70799999999
1_33_2012-11-30,8047.448
1_33_2012-12-07,13304.656299999991
1_33_2012-12-14,9934.834099999995
1_33_2012-12-21,13519.546500000006
1_33_2012-12-28,5179.538700000002
1_33_2013-01-04,5982.957500000001
1_33_2013-01-11,5793.462299999997
1_33_2013-01-18,4887.727799999997
1_33_2013-01-25,4741.475499999995
1_33_2013-02-01,6504.035599999996
1_33_2013-02-08,7258.976800000004
1_33_2013-02-15,7775.6748
1_33_2013-02-22,7442.169499999998
1_33_2013-03-01,6655.253700000001
1_33_2013-03-08,7002.027399999997
1_33_2013-03-15,6876.739399999996
1_33_2013-03-22,6899.396899999997
1_33_2013-03-29,6566.1762
1_33_2013-04-05,6242.7117999999955
1_33_2013-04-12,6469.071699999995
1_33_2013-04-19,5928.6867999999995
1_33_2013-04-26,6243.6772999999985
1_33_2013-05-03,20115.235899999985
1_33_2013-05-10,20156.297999999988
1_33_2013-05-17,19821.356199999987
1_33_2013-05-24,20003.11189999999
1_33_2013-05-31,20226.23519999999
1_33_2013-06-07,19745.832099999985
1_33_2013-06-14,19182.98199999999
1_33_2013-06-21,19030.772399999987
1_33_2013-06-28,18854.26579999999
1_33_2013-07-05,19504.49899999999
1_33_2013-07-12,19489.28009999999
1_33_2013-07-19,20945.085199999987
1_33_2013-07-26,20395.76799999999
1_34_2012-11-02,11660.613900000002
1_34_2012-11-09,10772.192400000005
1_34_2012-11-16,12032.9891
1_34_2012-11-23,14540.390400000006
1_34_2012-11-30,14166.159099999999
1_34_2012-12-07,13520.771599999995
1_34_2012-12-14,14145.813300000002
1_34_2012-12-21,14245.792699999996
1_34_2012-12-28,12122.96509999999
1_34_2013-01-04,7980.921800000004
1_34_2013-01-11,8405.3845
1_34_2013-01-18,7833.966500000002
1_34_2013-01-25,8233.474000000007
1_34_2013-02-01,11582.001500000002
1_34_2013-02-08,12683.548499999999
1_34_2013-02-15,12495.660899999999
1_34_2013-02-22,12633.200300000004
1_34_2013-03-01,11158.123699999995
1_34_2013-03-08,12712.126399999997
1_34_2013-03-15,12640.211800000006
1_34_2013-03-22,12823.210800000006
1_34_2013-03-29,12670.1575
1_34_2013-04-05,11269.3883
1_34_2013-04-12,11320.4459
1_34_2013-04-19,11442.596800000007
1_34_2013-04-26,11358.504200000001
1_34_2013-05-03,27364.344600000015
1_34_2013-05-10,27847.729900000013
1_34_2013-05-17,28688.581600000012
1_34_2013-05-24,30000.755100000006
1_34_2013-05-31,28517.539200000003
1_34_2013-06-07,28915.16850000001
1_34_2013-06-14,29858.069300000006
1_34_2013-06-21,29241.000100000012
1_34_2013-06-28,29151.363200000007
1_34_2013-07-05,29734.026500000007
1_34_2013-07-12,28756.581800000025
1_34_2013-07-19,28164.048700000014
1_34_2013-07-26,28605.230600000014
1_35_2012-11-02,1711.5602000000013
1_35_2012-11-09,1720.4814000000008
1_35_2012-11-16,1715.3645999999997
1_35_2012-11-23,1858.3520999999992
1_35_2012-11-30,1966.816499999999
1_35_2012-12-07,1822.9544999999998
1_35_2012-12-14,1944.6328999999998
1_35_2012-12-21,2377.4141999999993
1_35_2012-12-28,1994.6443
1_35_2013-01-04,1424.325199999999
1_35_2013-01-11,1554.405899999999
1_35_2013-01-18,1491.492599999999
1_35_2013-01-25,1654.2133999999985
1_35_2013-02-01,1864.690999999999
1_35_2013-02-08,1834.1541999999995
1_35_2013-02-15,1719.476500000001
1_35_2013-02-22,1742.736500000001
1_35_2013-03-01,1680.7592999999993
1_35_2013-03-08,1724.5293999999997
1_35_2013-03-15,2148.0745999999995
1_35_2013-03-22,2268.6191999999996
1_35_2013-03-29,2136.3992999999996
1_35_2013-04-05,1781.9411000000002
1_35_2013-04-12,1757.3882999999994
1_35_2013-04-19,2218.2443
1_35_2013-04-26,2148.9534999999996
1_35_2013-05-03,4414.335700000001
1_35_2013-05-10,4397.616500000001
1_35_2013-05-17,4546.1338000000005
1_35_2013-05-24,4946.185400000001
1_35_2013-05-31,4581.201500000002
1_35_2013-06-07,4433.853500000001
1_35_2013-06-14,4536.296600000001
1_35_2013-06-21,4552.367400000001
1_35_2013-06-28,4352.991400000001
1_35_2013-07-05,4516.139400000001
1_35_2013-07-12,4336.538200000002
1_35_2013-07-19,4392.987200000001
1_35_2013-07-26,4206.893800000001
1_36_2012-11-02,1939.4374999999993
1_36_2012-11-09,1474.6264
1_36_2012-11-16,1767.509999999999
1_36_2012-11-23,2233.8749
1_36_2012-11-30,2228.283199999999
1_36_2012-12-07,1983.0995000000005
1_36_2012-12-14,2315.281
